#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,38909810,1507.0,872328.0,140.0,30980285,2662.0,7057197,16569.0,,,,,,North America,,,,,,
,Asia,44386087,11621.0,575115.0,229.0,38418135,19867.0,5392837,32866.0,,,,,,Asia,,,,,,
,South America,25999378,,707095.0,,23613445,,1678838,27738.0,,,,,,South America,,,,,,
,Europe,45570812,4701.0,1037084.0,156.0,40976322,37208.0,3557406,26012.0,,,,,,Europe,,,,,,
,Africa,4682179,,125066.0,,4216756,,340357,3241.0,,,,,,Africa,,,,,,
,Oceania,64206,7.0,1209.0,,60855,,2142,3.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706,,0,0.0,,,,,,,,,,,,
,World,159613193,17836.0,3317912.0,525.0,138266504,59737.0,18028777,106429.0,20477.0,425.7,,,,All,,,,,,
1.0,USA,33515308,,596179.0,,26507427,,6411702,8777.0,100748.0,1792.0,459420934.0,1381034.0,332664383.0,North America,10.0,558.0,1.0,,,19274.0
2.0,India,22992517,590.0,250025.0,,19027304,6097.0,3715188,8944.0,16522.0,180.0,305600187.0,219603.0,1391605161.0,Asia,61.0,5566.0,5.0,0.4,,2670.0
3.0,Brazil,15214030,,423436.0,,13759125,,1031469,8318.0,71143.0,1980.0,46834128.0,219002.0,213852486.0,South America,14.0,505.0,5.0,,,4823.0
4.0,France,5780379,,106684.0,,4917101,,756594,4870.0,88389.0,1631.0,79517576.0,1215915.0,65397303.0,Europe,11.0,613.0,1.0,,,11569.0
5.0,Turkey,5044936,,43311.0,,4743871,,257754,2983.0,59272.0,509.0,49604004.0,582789.0,85114793.0,Asia,17.0,1965.0,2.0,,,3028.0
6.0,Russia,4888727,,113647.0,,4502906,,272174,2300.0,33487.0,778.0,131400000.0,900073.0,145988122.0,Europe,30.0,1285.0,1.0,,,1864.0
7.0,UK,4437217,,127609.0,,4250699,,58909,159.0,65070.0,1871.0,165821683.0,2431711.0,68191369.0,Europe,15.0,534.0,0.0,,,864.0
8.0,Italy,4116287,,123031.0,,3619586,,373670,2158.0,68167.0,2037.0,61227024.0,1013935.0,60385546.0,Europe,15.0,491.0,1.0,,,6188.0
9.0,Spain,3581392,,78895.0,,3274808,,227689,2134.0,76574.0,1687.0,47213067.0,1009467.0,46770308.0,Europe,13.0,593.0,1.0,,,4868.0
10.0,Germany,3535354,,85481.0,,3196900,21300.0,252973,5049.0,42081.0,1017.0,56836969.0,676522.0,84013487.0,Europe,24.0,983.0,1.0,,,3011.0
11.0,Argentina,3165121,,67821.0,,2837058,,260242,5357.0,69486.0,1489.0,11891364.0,261059.0,45550456.0,South America,14.0,672.0,4.0,,,5713.0
12.0,Colombia,3015301,,78342.0,,2835554,,101405,6006.0,58725.0,1526.0,15477840.0,301439.0,51346483.0,South America,17.0,655.0,3.0,,,1975.0
13.0,Poland,2835083,,70034.0,,2576034,,189015,2083.0,74980.0,1852.0,14794397.0,391272.0,37811050.0,Europe,13.0,540.0,3.0,,,4999.0
14.0,Iran,2673219,,75261.0,,2127192,,470766,5533.0,31483.0,886.0,17206735.0,202644.0,84911245.0,Asia,32.0,1128.0,5.0,,,5544.0
15.0,Mexico,2366496,704.0,219089.0,104.0,1888638,2405.0,258769,4798.0,18191.0,1684.0,6761179.0,51973.0,130090737.0,North America,55.0,594.0,19.0,5.0,0.8,1989.0
