#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,42046258,18928.0,936183.0,557.0,35149198.0,11763.0,5960877.0,15881.0,,,,,,North America,,,,,,
,Asia,61020262,41163.0,879105.0,328.0,57296428.0,39092.0,2844729.0,32235.0,,,,,,Asia,,,,,,
,South America,35251385,842.0,1081033.0,44.0,32773471.0,1365.0,1396881.0,26017.0,,,,,,South America,,,,,,
,Europe,50998032,2713.0,1128875.0,21.0,46618589.0,2689.0,3250568.0,7455.0,,,,,,Europe,,,,,,
,Africa,6590327,,166611.0,,5776316.0,,647400.0,4235.0,,,,,,Africa,,,,,,
,Oceania,99236,207.0,1500.0,1.0,75798.0,12.0,21938.0,109.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,
,World,196006221,63853.0,4193322.0,951.0,177690506.0,54921.0,14122393.0,85932.0,25146.0,538.0,,,,All,,,,,,
1.0,USA,35353923,,627351.0,,29571434.0,,5155138.0,8782.0,106143.0,1883.0,526876232.0,1581844.0,333077263.0,North America,9.0,531.0,1.0,,,15477.0
2.0,India,31484605,1194.0,422054.0,,30663147.0,7757.0,399404.0,8944.0,22578.0,303.0,460900978.0,330515.0,1394494305.0,Asia,44.0,3304.0,3.0,0.9,,286.0
3.0,Brazil,19749073,,551906.0,,18466822.0,,730345.0,8318.0,92210.0,2577.0,54786381.0,255803.0,214174002.0,South America,11.0,388.0,4.0,,,3410.0
4.0,Russia,6172812,,155380.0,,5526950.0,,490482.0,2300.0,42279.0,1064.0,163200000.0,1117797.0,146001413.0,Europe,24.0,940.0,1.0,,,3359.0
5.0,France,6026115,,111695.0,,5682970.0,,231450.0,978.0,92103.0,1707.0,102765011.0,1570658.0,65427996.0,Europe,11.0,586.0,1.0,,,3537.0
6.0,UK,5745526,,129303.0,,4470224.0,,1145999.0,820.0,84162.0,1894.0,241319833.0,3534930.0,68267212.0,Europe,12.0,528.0,0.0,,,16787.0
7.0,Turkey,5638178,,51048.0,,5433841.0,,153289.0,543.0,66092.0,598.0,66834523.0,783449.0,85308093.0,Asia,15.0,1671.0,1.0,,,1797.0
8.0,Argentina,4875927,,104352.0,,4519922.0,,251653.0,4160.0,106837.0,2286.0,19045876.0,417318.0,45638754.0,South America,9.0,437.0,2.0,,,5514.0
9.0,Colombia,4747775,,119482.0,,4526917.0,,101376.0,8155.0,92258.0,2322.0,22217674.0,431730.0,51461996.0,South America,11.0,431.0,2.0,,,1970.0
10.0,Spain,4368453,,81323.0,,3701195.0,,585935.0,1534.0,93395.0,1739.0,55855941.0,1194163.0,46774154.0,Europe,11.0,575.0,1.0,,,12527.0
11.0,Italy,4325046,,127995.0,,4126741.0,,70310.0,189.0,71646.0,2120.0,76558586.0,1268226.0,60366674.0,Europe,14.0,472.0,1.0,,,1165.0
12.0,Germany,3766482,,92078.0,,3649100.0,1400.0,25304.0,370.0,44802.0,1095.0,65845568.0,783219.0,84070432.0,Europe,22.0,913.0,1.0,,,301.0
13.0,Iran,3758197,,89479.0,,3291979.0,,376739.0,5100.0,44141.0,1051.0,25667604.0,301474.0,85140351.0,Asia,23.0,952.0,3.0,,,4425.0
14.0,Indonesia,3239936,,86835.0,,2596820.0,,556281.0,,11713.0,314.0,25266494.0,91343.0,276612069.0,Asia,85.0,3185.0,11.0,,,2011.0
15.0,Poland,2882327,,75249.0,,2653407.0,,153671.0,46.0,76247.0,1991.0,18443038.0,487882.0,37802250.0,Europe,13.0,502.0,2.0,,,4065.0
16.0,Mexico,2771846,17408.0,239079.0,484.0,2171095.0,10965.0,361672.0,4798.0,21260.0,1834.0,8265105.0,63393.0,130379246.0,North America,47.0,545.0,16.0,134.0,4.0,2774.0
17.0,South Africa,2391223,,70388.0,,2180494.0,,140341.0,546.0,39783.0,1171.0,14623919.0,243299.0,60106803.0,Africa,25.0,854.0,4.0,,,2335.0
18.0,Ukraine,2250061,717.0,52891.0,15.0,2185339.0,459.0,11831.0,177.0,51782.0,1217.0,11321947.0,260560.0,43452354.0,Europe,19.0,822.0,4.0,17.0,0.3,272.0
19.0,Peru,2106371,,196058.0,,,,,1859.0,62948.0,5859.0,15380675.0,459647.0,33461933.0,South America,16.0,171.0,2.0,,,5668.0
20.0,Netherlands,1851329,,17804.0,,1665467.0,,168058.0,153.0,107789.0,1037.0,15767121.0,918005.0,17175423.0,Europe,9.0,965.0,1.0,,,9785.0
21.0,Czechia,1673017,252.0,30362.0,,1639698.0,21.0,2957.0,8.0,155916.0,2830.0,32571058.0,3035448.0,10730232.0,Europe,6.0,353.0,0.0,23.0,,276.0
22.0,Chile,1611090,,35151.0,,1566138.0,,9801.0,1648.0,83513.0,1822.0,18436505.0,955681.0,19291493.0,South America,12.0,549.0,1.0,,,508.0
23.0,Iraq,1577013,,18418.0,,1429542.0,,129053.0,746.0,38292.0,447.0,12856522.0,312176.0,41183608.0,Asia,26.0,2236.0,3.0,,,3134.0
24.0,Philippines,1562420,,27318.0,,1478625.0,,56477.0,2026.0,14058.0,246.0,16452666.0,148039.0,111137526.0,Asia,71.0,4068.0,7.0,,,508.0
25.0,Canada,1427917,,26560.0,,1396192.0,,5165.0,231.0,37482.0,697.0,38306209.0,1005527.0,38095644.0,North America,27.0,1434.0,1.0,,,136.0
26.0,Bangladesh,1194752,,19779.0,,1022414.0,,152559.0,1220.0,7178.0,119.0,7558711.0,45414.0,166441626.0,Asia,139.0,8415.0,22.0,,,917.0
27.0,Belgium,1119030,1333.0,25230.0,2.0,1058072.0,,35728.0,97.0,96107.0,2167.0,17010673.0,1460952.0,11643550.0,Europe,10.0,461.0,1.0,114.0,0.2,3068.0
28.0,Sweden,1098154,,14617.0,,1074780.0,,8757.0,20.0,108016.0,1438.0,11300881.0,1111573.0,10166569.0,Europe,9.0,696.0,1.0,,,861.0
29.0,Romania,1082551,,34273.0,,1047388.0,,890.0,43.0,56677.0,1794.0,10423304.0,545716.0,19100228.0,Europe,18.0,557.0,2.0,,,47.0
30.0,Malaysia,1044071,,8408.0,,865439.0,,170224.0,1023.0,31823.0,256.0,17543948.0,534737.0,32808584.0,Asia,31.0,3902.0,2.0,,,5188.0
31.0,Pakistan,1015827,4119.0,23133.0,46.0,935742.0,7020.0,56952.0,2898.0,4506.0,103.0,15818764.0,70161.0,225462946.0,Asia,222.0,9746.0,14.0,18.0,0.2,253.0
32.0,Portugal,956985,,17307.0,,888423.0,,51255.0,200.0,94146.0,1703.0,15012484.0,1476897.0,10164882.0,Europe,11.0,587.0,1.0,,,5042.0
33.0,Japan,875506,,15137.0,,820138.0,,40231.0,514.0,6945.0,120.0,18013366.0,142893.0,126061971.0,Asia,144.0,8328.0,7.0,,,319.0
34.0,Israel,864912,,6461.0,,844601.0,,13850.0,147.0,92742.0,693.0,16275621.0,1745188.0,9326000.0,Asia,11.0,1443.0,1.0,,,1485.0
35.0,Hungary,809362,74.0,30025.0,4.0,746981.0,762.0,32356.0,11.0,84010.0,3117.0,6316629.0,655654.0,9634093.0,Europe,12.0,321.0,2.0,8.0,0.4,3358.0
36.0,Jordan,767327,,9979.0,,748312.0,,9036.0,535.0,74416.0,968.0,8401152.0,814751.0,10311308.0,Asia,13.0,1033.0,1.0,,,876.0
37.0,Serbia,720643,,7108.0,,710188.0,,3347.0,11.0,82835.0,817.0,4634126.0,532677.0,8699689.0,Europe,12.0,1224.0,2.0,,,385.0
38.0,Switzerland,715267,,10903.0,,691605.0,,12759.0,36.0,82005.0,1250.0,8993818.0,1031135.0,8722252.0,Europe,12.0,800.0,1.0,,,1463.0
39.0,Nepal,685673,,9758.0,,647079.0,,28836.0,,23090.0,329.0,3563978.0,120018.0,29695445.0,Asia,43.0,3043.0,8.0,,,971.0
40.0,UAE,674724,,1929.0,,652180.0,,20615.0,,67351.0,193.0,64715985.0,6459996.0,10017960.0,Asia,15.0,5193.0,0.0,,,2058.0
41.0,Austria,656949,,10737.0,,641541.0,,4671.0,40.0,72500.0,1185.0,64955816.0,7168467.0,9061326.0,Europe,14.0,844.0,0.0,,,515.0
42.0,Morocco,588448,,9638.0,,549116.0,,29694.0,413.0,15743.0,258.0,7409958.0,198246.0,37377589.0,Africa,64.0,3878.0,5.0,,,794.0
43.0,Tunisia,575002,,18968.0,,479032.0,,77002.0,630.0,48115.0,1587.0,2192193.0,183437.0,11950674.0,Africa,21.0,630.0,5.0,,,6443.0
44.0,Lebanon,557145,,7895.0,,536559.0,,12691.0,54.0,82021.0,1162.0,4731376.0,696537.0,6792716.0,Asia,12.0,860.0,1.0,,,1868.0
45.0,Kazakhstan,549628,6925.0,5619.0,81.0,457098.0,5096.0,86911.0,221.0,28903.0,295.0,11575012.0,608684.0,19016459.0,Asia,35.0,3384.0,2.0,364.0,4.0,4570.0
