#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,38569976,4422.0,866138.0,414.0,30347805,2893.0,7356033,17290.0,,,,,,North America,,,,,,
,Asia,41462575,17652.0,541525.0,198.0,35658794,25959.0,5262256,33565.0,,,,,,Asia,,,,,,
,South America,25305657,,686364.0,,22958309,,1660984,27842.0,,,,,,South America,,,,,,
,Europe,44965353,2731.0,1022838.0,45.0,40038494,22807.0,3904021,28778.0,,,,,,Europe,,,,,,
,Africa,4627444,,123210.0,,4157528,,346706,3484.0,,,,,,Africa,,,,,,
,Oceania,63256,16.0,1208.0,,59859,5.0,2189,4.0,,,,,,Australia/Oceania,,,,,,
,,721,,15.0,,706,,0,0.0,,,,,,,,,,,,
,World,154994982,24821.0,3241298.0,657.0,133221495,51664.0,18532189,110963.0,19884.0,415.8,,,,All,,,,,,
1.0,USA,33274659,,592409.0,,25966389,,6715861,9451.0,100034.0,1781.0,451246395.0,1356591.0,332632623.0,North America,10.0,561.0,1.0,,,20190.0
2.0,India,20665148,6914.0,226188.0,19.0,16951731,13331.0,3487229,8944.0,14852.0,163.0,294852078.0,211913.0,1391382919.0,Asia,67.0,6151.0,5.0,5.0,0.01,2506.0
3.0,Brazil,14860812,,411854.0,,13442996,,1005962,8318.0,69499.0,1926.0,46439030.0,217180.0,213827754.0,South America,14.0,519.0,5.0,,,4705.0
4.0,France,5680378,,105387.0,,4717083,,857908,5504.0,86863.0,1612.0,77243683.0,1181187.0,65394942.0,Europe,12.0,621.0,1.0,,,13119.0
5.0,Turkey,4929118,,41527.0,,4554037,,333554,3452.0,57922.0,488.0,48229733.0,566742.0,85099924.0,Asia,17.0,2049.0,2.0,,,3920.0
6.0,Russia,4839514,,111535.0,,4457044,,270935,2300.0,33150.0,764.0,130200000.0,891860.0,145987100.0,Europe,30.0,1309.0,1.0,,,1856.0
7.0,UK,4423796,,127543.0,,4234772,,61481,185.0,64879.0,1871.0,159657232.0,2341512.0,68185535.0,Europe,15.0,535.0,0.0,,,902.0
8.0,Italy,4059821,,121738.0,,3524194,,413889,2423.0,67230.0,2016.0,59552161.0,986175.0,60386998.0,Europe,15.0,496.0,1.0,,,6854.0
9.0,Spain,3544945,,78399.0,,3222697,,243849,2292.0,75795.0,1676.0,47213067.0,1009473.0,46770012.0,Europe,13.0,597.0,1.0,,,5214.0
10.0,Germany,3448182,,84285.0,,3084700,23200.0,279197,5049.0,41045.0,1003.0,55490413.0,660529.0,84009107.0,Europe,24.0,997.0,2.0,,,3323.0
